Name,ID,Has Block,Mod,Class,Display Name
Ztones:tile.zestBlock,2818,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Zest ?
ProjectBlue:rednetAdaptor,2819,true,ProjectBlue,net.minecraft.item.ItemBlock,Bundled Cable to Rednet Adaptor
Ztones:tile.mystBlock,2820,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Myst ?
Ztones:tile.korpBlock,2821,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Korp ?
Ztones:tile.zechBlock,2822,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Zech ?
Ztones:tile.syncBlock,2823,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Sync ?
Ztones:tile.zkulBlock,2824,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Zkul ?
Ztones:tile.lairBlock,2825,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Lair ?
Ztones:tile.solsBlock,2826,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Sols ?
chisel:glotek,2827,true,chisel,team.chisel.item.ItemCarvable,GloTek
Ztones:lampb,2828,true,Ztones,net.minecraft.item.ItemBlock,Flat Lamp
Ztones:tile.redsBlock,2829,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Reds ?
Ztones:tile.fortBlock,2830,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Fort ?
ExtraUtilities:cursedearthside,2831,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Cursed Earth
Ztones:lampf,2832,true,Ztones,net.minecraft.item.ItemBlock,Flat Lamp
chisel:hempcretesand,2833,true,chisel,team.chisel.item.ItemCarvable,Hempcrete powder
chisel:neonite,2834,true,chisel,team.chisel.item.ItemCarvable,Neonite
Ztones:tile.venaBlock,2835,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Vena ?
Ztones:tile.krypBlock,2836,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Kryp ?
Ztones:tile.azurBlock,2837,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Azur ?
Ztones:tile.zoneBlock,2838,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Zone ?
ProjRed|Expansion:projectred.expansion.machine2,2839,true,ProjRed|Expansion,mrtjp.core.block.ItemBlockCore,Block Breaker
ProjRed|Expansion:projectred.expansion.machine1,2840,true,ProjRed|Expansion,mrtjp.core.block.ItemBlockCore,Inductive Furnace
Ztones:tile.iszmBlock,2841,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Iszm ?
chisel:froglight,2842,true,chisel,team.chisel.item.ItemCarvable,Froglight
Ztones:tile.roenBlock,2843,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Roen ?
Ztones:tile.laveBlock,2844,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Lave ?
chisel:sveltstone,2845,true,chisel,team.chisel.item.ItemCarvable,Svelstone block
Ztones:cleanDirt,2846,true,Ztones,net.minecraft.item.ItemBlock,Garden Soil
Ztones:tile.zythBlock,2847,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2,Zyth ?
EnderIO:blockFrankenzombieGenerator,2848,true,EnderIO,net.minecraft.item.ItemBlock,Frank'N'Zombie Generator
EnderIO:blockEnderGenerator,2849,true,EnderIO,net.minecraft.item.ItemBlock,Ender Generator
EnderIO:blockIngotStorageEndergy,2850,true,EnderIO,crazypants.enderio.material.endergy.BlockItemIngotStorageEndergy,Clay Compound Block
EnderIO:blockEndSteelBars,2851,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,End Steel Bars
EnderIO:blockEnder_distillation,2852,true,EnderIO,net.minecraft.item.ItemBlock,Dew of the Void
EnderIO:blockVapor_of_levity,2853,true,EnderIO,net.minecraft.item.ItemBlock,Vapor of Levity
EnderIO:blockSoulariumBars,2854,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,Soularium Bars
ThaumicTinkerer:wardSlab,2864,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemWardSlab,Paving Slab of Warding
ThaumicTinkerer:travelSlabFull,2865,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemTravelSlab,Paving Slab of Travel
ThaumicTinkerer:wardSlabFull,2866,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemWardSlab,Paving Slab of Warding
ThaumicTinkerer:travelStairs,2867,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Paving Stair of Travel
ThaumicTinkerer:travelSlab,2868,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemTravelSlab,Paving Slab of Travel
divinerpg:bacon,4096,false,divinerpg,net.divinerpg.items.base.ItemModFood,Bacon
divinerpg:hotPumpkinPie,4097,false,divinerpg,net.divinerpg.items.base.ItemModFood,Hot Pumpkin Pie
divinerpg:boiledEgg,4098,false,divinerpg,net.divinerpg.items.base.ItemModFood,Boiled Egg
divinerpg:cheese,4099,false,divinerpg,net.divinerpg.items.base.ItemModFood,Cheese
divinerpg:whiteMushroom,4100,false,divinerpg,net.divinerpg.items.base.ItemModFood,White Mushroom
divinerpg:advancedMushroomStew,4101,false,divinerpg,net.divinerpg.items.base.ItemModFood,Advanced Mushroom Stew
divinerpg:chickenDinner,4102,false,divinerpg,net.divinerpg.items.base.ItemModFood,Chicken Dinner
divinerpg:tomato,4103,false,divinerpg,net.divinerpg.items.base.ItemModFood,Tomato
divinerpg:donut,4104,false,divinerpg,net.divinerpg.items.base.ItemModFood,Donut
divinerpg:rawEmpoweredMeat,4105,false,divinerpg,net.divinerpg.items.base.ItemModFood,Raw Empowered Meat
divinerpg:empoweredMeat,4106,false,divinerpg,net.divinerpg.items.base.ItemModFood,Empowered Meat
divinerpg:magicMeat,4107,false,divinerpg,net.divinerpg.items.base.ItemFastFood,Magic Meat
divinerpg:enrichedMagicMeat,4108,false,divinerpg,net.divinerpg.items.base.ItemFastFood,Enriched Magic Meat
divinerpg:snowflake,4109,false,divinerpg,net.divinerpg.items.base.ItemMod,Snowflake
divinerpg:iceShards,4110,false,divinerpg,net.divinerpg.items.base.ItemMod,Ice Shards
divinerpg:iceStone,4111,false,divinerpg,net.divinerpg.items.base.ItemMod,Ice Stone
divinerpg:rupeeIngot,4112,false,divinerpg,net.divinerpg.items.base.ItemMod,Rupee Ingot
divinerpg:arlemiteIngot,4113,false,divinerpg,net.divinerpg.items.base.ItemMod,Arlemite Ingot
divinerpg:realmiteIngot,4114,false,divinerpg,net.divinerpg.items.base.ItemMod,Realmite Ingot
divinerpg:shadowBar,4115,false,divinerpg,net.divinerpg.items.base.ItemMod,Shadow Bar
divinerpg:hellstoneIngot,4116,false,divinerpg,net.divinerpg.items.base.ItemMod,Hellstone Ingot
divinerpg:netheriteIngot,4117,false,divinerpg,net.divinerpg.items.base.ItemMod,Netherite Ingot
divinerpg:bloodgem,4118,false,divinerpg,net.divinerpg.items.base.ItemMod,Bloodgem
divinerpg:jungleShards,4119,false,divinerpg,net.divinerpg.items.base.ItemMod,Jungle Shards
divinerpg:divineShards,4120,false,divinerpg,net.divinerpg.items.base.ItemMod,Divine Shards
divinerpg:corruptedShards,4121,false,divinerpg,net.divinerpg.items.base.ItemMod,Corrupted Shards
divinerpg:moltenShards,4122,false,divinerpg,net.divinerpg.items.base.ItemMod,Molten Shards
divinerpg:enderShards,4123,false,divinerpg,net.divinerpg.items.base.ItemMod,Ender Shards
divinerpg:terranShards,4124,false,divinerpg,net.divinerpg.items.base.ItemMod,Terran Shards
divinerpg:cyclopsEyeShards,4125,false,divinerpg,net.divinerpg.items.base.ItemMod,Cyclops Eye Shards
divinerpg:corruptedBullet,4126,false,divinerpg,net.divinerpg.items.base.ItemMod,Corrupted Bullet
divinerpg:jungleStone,4127,false,divinerpg,net.divinerpg.items.base.ItemMod,Jungle Stone
divinerpg:divineStone,4128,false,divinerpg,net.divinerpg.items.base.ItemMod,Divine Stone
divinerpg:corruptedStone,4129,false,divinerpg,net.divinerpg.items.base.ItemMod,Corrupted Stone
divinerpg:moltenStone,4130,false,divinerpg,net.divinerpg.items.base.ItemMod,Molten Stone
divinerpg:enderStone,4131,false,divinerpg,net.divinerpg.items.base.ItemMod,Ender Stone
divinerpg:terranStone,4132,false,divinerpg,net.divinerpg.items.base.ItemMod,Terran Stone
divinerpg:healingStone,4133,false,divinerpg,net.divinerpg.items.base.ItemMod,Healing Stone
divinerpg:shadowStone,4134,false,divinerpg,net.divinerpg.items.base.ItemMod,Shadow Stone
divinerpg:aquaticIngot,4135,false,divinerpg,net.divinerpg.items.base.ItemMod,Aquatic Ingot
divinerpg:aquaticPellets,4136,false,divinerpg,net.divinerpg.items.base.ItemMod,Aquatic Pellets
divinerpg:pureAquaticPellets,4137,false,divinerpg,net.divinerpg.items.base.ItemMod,Pure Aquatic Pellets
divinerpg:cyclopsEye,4138,false,divinerpg,net.divinerpg.items.base.ItemMod,Cyclops Eye
divinerpg:crabClaw,4139,false,divinerpg,net.divinerpg.items.base.ItemMod,Crab Claw
divinerpg:legendaryEnderEye,4140,false,divinerpg,net.divinerpg.items.base.ItemMod,Legendary Ender Eye
divinerpg:sharkFin,4141,false,divinerpg,net.divinerpg.items.base.ItemMod,Shark Fin
divinerpg:whaleFin,4142,false,divinerpg,net.divinerpg.items.base.ItemMod,Whale Fin
divinerpg:liopleurodonSkull,4143,false,divinerpg,net.divinerpg.items.base.ItemMod,Liopleurodon Skull
divinerpg:liopleurodonTeeth,4144,false,divinerpg,net.divinerpg.items.base.ItemMod,Liopleurodon Teeth
divinerpg:netheriteChunk,4145,false,divinerpg,net.divinerpg.items.base.ItemMod,Netherite Chunk
divinerpg:bluefireStone,4146,false,divinerpg,net.divinerpg.items.base.ItemMod,Bluefire Stone
divinerpg:purpleBlaze,4147,false,divinerpg,net.divinerpg.items.base.ItemMod,Purple Blaze
divinerpg:furyFire,4148,false,divinerpg,net.divinerpg.items.base.ItemMod,Fury Fire
divinerpg:aquaBall,4149,false,divinerpg,net.divinerpg.items.base.ItemMod,Aqua Ball
divinerpg:aquaticBlazeRod,4150,false,divinerpg,net.divinerpg.items.base.ItemMod,Aquatic Blaze Rod
divinerpg:shadowCoins,4151,false,divinerpg,net.divinerpg.items.base.ItemMod,Shadow Coins
divinerpg:overworldPetSpawner,4152,false,divinerpg,net.divinerpg.items.vanilla.ItemVanillaSpawnEgg,Ehu Egg
divinerpg:grizzleEgg,4153,false,divinerpg,net.divinerpg.items.vanilla.ItemGrizzleEgg,White Grizzle Egg
divinerpg:greenDiamondChunk,4154,false,divinerpg,net.divinerpg.items.base.ItemMod,Green Diamond Chunk
divinerpg:grayDiamondChunk,4155,false,divinerpg,net.divinerpg.items.base.ItemMod,Gray Diamond Chunk
divinerpg:blueDiamondChunk,4156,false,divinerpg,net.divinerpg.items.base.ItemMod,Blue Diamond Chunk
divinerpg:redDiamondChunk,4157,false,divinerpg,net.divinerpg.items.base.ItemMod,Red Diamond Chunk
divinerpg:yellowDiamondChunk,4158,false,divinerpg,net.divinerpg.items.base.ItemMod,Yellow Diamond Chunk
divinerpg:bucketOfTar,4159,false,divinerpg,net.divinerpg.items.base.ItemModBucket,Bucket of Tar
divinerpg:mysteriousClock,4160,false,divinerpg,net.divinerpg.items.vanilla.ItemMysteriousClock,Mysterious Clock
divinerpg:watchingEye,4161,false,divinerpg,net.divinerpg.items.base.ItemMod,Watching Eye
divinerpg:callOfTheWatcher,4162,false,divinerpg,net.divinerpg.items.vanilla.ItemCallOfTheWatcher,Call of the Watcher
divinerpg:infernalFlame,4163,false,divinerpg,net.divinerpg.items.vanilla.ItemInfernalFlame,Infernal Flame
divinerpg:hordeHorn,4164,false,divinerpg,net.divinerpg.items.vanilla.ItemHordeHorn,Horde Horn
divinerpg:whiteMushroomSeeds,4165,false,divinerpg,net.divinerpg.items.base.ItemModSeeds,White Mushroom Seeds
divinerpg:tomatoSeeds,4166,false,divinerpg,net.divinerpg.items.base.ItemModSeeds,Tomato Seeds
divinerpg:krakenSkin,4167,false,divinerpg,net.divinerpg.items.base.ItemMod,Kraken Skin
divinerpg:krakenScale,4168,false,divinerpg,net.divinerpg.items.base.ItemMod,Kraken Scale
divinerpg:teleportationCrystal,4169,false,divinerpg,net.divinerpg.items.vanilla.ItemTeleportationCrystal,Teleportation Crystal
divinerpg:edenSoul,4170,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Soul
divinerpg:wildwoodSoul,4171,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Soul
divinerpg:apalachiaSoul,4172,false,divinerpg,net.divinerpg.items.base.ItemMod,Apalachia Soul
divinerpg:skythernSoul,4173,false,divinerpg,net.divinerpg.items.base.ItemMod,Skythern Soul
divinerpg:mortumSoul,4174,false,divinerpg,net.divinerpg.items.base.ItemMod,Mortum Soul
divinerpg:edenFragments,4175,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Fragments
divinerpg:wildwoodFragments,4176,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Fragments
divinerpg:apalachiaFragments,4177,false,divinerpg,net.divinerpg.items.base.ItemMod,Apalachia Fragments
divinerpg:skythernFragments,4178,false,divinerpg,net.divinerpg.items.base.ItemMod,Skythern Fragments
divinerpg:mortumFragments,4179,false,divinerpg,net.divinerpg.items.base.ItemMod,Mortum Fragments
divinerpg:edenGem,4180,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Gem
divinerpg:wildwoodGem,4181,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Gem
divinerpg:apalachiaGem,4182,false,divinerpg,net.divinerpg.items.base.ItemMod,Apalachia Gem
divinerpg:skythernGem,4183,false,divinerpg,net.divinerpg.items.base.ItemMod,Skythern Gem
divinerpg:mortumGem,4184,false,divinerpg,net.divinerpg.items.base.ItemMod,Mortum Gem
divinerpg:edenChunk,4185,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Chunk
divinerpg:wildwoodChunk,4186,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Chunk
divinerpg:apalachiaChunk,4187,false,divinerpg,net.divinerpg.items.base.ItemMod,Apalachia Chunk
divinerpg:skythernChunk,4188,false,divinerpg,net.divinerpg.items.base.ItemMod,Skythern Chunk
divinerpg:mortumChunk,4189,false,divinerpg,net.divinerpg.items.base.ItemMod,Mortum Chunk
divinerpg:edenDust,4190,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Dust
divinerpg:wildwoodDust,4191,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Dust
divinerpg:apalachiaDust,4192,false,divinerpg,net.divinerpg.items.base.ItemMod,Apalachia Dust
divinerpg:skythernDust,4193,false,divinerpg,net.divinerpg.items.base.ItemMod,Skythern Dust
divinerpg:mortumDust,4194,false,divinerpg,net.divinerpg.items.base.ItemMod,Mortum Dust
divinerpg:twilightClock,4195,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightClock,Twilight Clock
divinerpg:edenSparkles,4196,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Sparkles
divinerpg:baseSpawnCrystal,4197,false,divinerpg,net.divinerpg.items.base.ItemMod,Base Spawn Crystal
divinerpg:densosCrystal,4198,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Densos Crystal
divinerpg:karotCrystal,4199,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Karot Crystal
divinerpg:reyvorCrystal,4200,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Reyvor Crystal
divinerpg:soulFiendCrystal,4201,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Soul Fiend Crystal
divinerpg:twilightDemonCrystal,4202,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Twilight Demon Crystal
divinerpg:vamacheronCrystal,4203,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Vamacheron Crystal
divinerpg:eternalArcherCrystal,4204,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSpawner,Eternal Archer Crystal
divinerpg:icicleBane,4205,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Icicle Bane
divinerpg:icineSword,4206,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Icine Sword
divinerpg:enderice,4207,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Enderice
divinerpg:snowslash,4208,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Snowslash
divinerpg:glacierSword,4209,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Glacier Sword
divinerpg:frostkingSword,4210,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Frostking Sword
divinerpg:frozenMaul,4211,false,divinerpg,net.divinerpg.items.base.ItemSlowingSword,Frozen Maul
divinerpg:frossivence,4212,false,divinerpg,net.divinerpg.items.base.ItemHealingSword,Frossivence
divinerpg:soundOfCarols,4213,false,divinerpg,net.divinerpg.items.iceika.ItemMusicShooter,Sound of Carols
divinerpg:soundOfMusic,4214,false,divinerpg,net.divinerpg.items.iceika.ItemMusicShooter,Sound of Music
divinerpg:frostclawCannon,4215,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Frostclaw Cannon
divinerpg:fractiteCannon,4216,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Fractite Cannon
divinerpg:snowflakeShuriken,4217,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Snowflake Shuriken
divinerpg:serenadeOfIce,4218,false,divinerpg,net.divinerpg.items.iceika.ItemSerenadeOfIce,Serenade of Ice
divinerpg:eggNog,4219,false,divinerpg,net.divinerpg.items.iceika.ItemEggNog,Egg Nog
divinerpg:peppermints,4220,false,divinerpg,net.divinerpg.items.base.ItemModFood,Peppermints
divinerpg:chocolateLog,4221,false,divinerpg,net.divinerpg.items.base.ItemModFood,Chocolate Log
divinerpg:snowCones,4222,false,divinerpg,net.divinerpg.items.base.ItemModFood,Snow Cones
divinerpg:fruitCake,4223,false,divinerpg,net.divinerpg.items.base.ItemModFood,Fruit Cake
divinerpg:winterberry,4224,false,divinerpg,net.divinerpg.items.base.ItemModFood,Winterberry
divinerpg:icicleBow,4225,false,divinerpg,net.divinerpg.items.base.ItemModBow,Icicle Bow
divinerpg:snowstormBow,4226,false,divinerpg,net.divinerpg.items.base.ItemModBow,Snowstorm Bow
divinerpg:santaCap,4227,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Santa Cap
divinerpg:santaTunic,4228,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Santa Tunic
divinerpg:santaPants,4229,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Santa Pants
divinerpg:santaBoots,4230,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Santa Boots
divinerpg:snowGlobe,4231,false,divinerpg,net.divinerpg.items.iceika.ItemSnowGlobe,Snow Globe
divinerpg:dirtyPearls,4232,false,divinerpg,net.divinerpg.items.base.ItemMod,Dirty Pearls
divinerpg:cleanPearls,4233,false,divinerpg,net.divinerpg.items.base.ItemMod,Clean Pearls
divinerpg:polishedPearls,4234,false,divinerpg,net.divinerpg.items.base.ItemMod,Polished Pearls
divinerpg:shinyPearls,4235,false,divinerpg,net.divinerpg.items.base.ItemMod,Shiny Pearls
divinerpg:barredDoor,4236,false,divinerpg,net.divinerpg.items.base.ItemModDoor,Barred Door
divinerpg:teakerLump,4237,false,divinerpg,net.divinerpg.items.base.ItemMod,Teaker Lump
divinerpg:amthirmisLump,4238,false,divinerpg,net.divinerpg.items.base.ItemMod,Amthirmis Lump
divinerpg:darvenLump,4239,false,divinerpg,net.divinerpg.items.base.ItemMod,Darven Lump
divinerpg:cermileLump,4240,false,divinerpg,net.divinerpg.items.base.ItemMod,Cermile Lump
divinerpg:pardimalLump,4241,false,divinerpg,net.divinerpg.items.base.ItemMod,Pardimal Lump
divinerpg:quadroticLump,4242,false,divinerpg,net.divinerpg.items.base.ItemMod,Quadrotic Lump
divinerpg:karosLump,4243,false,divinerpg,net.divinerpg.items.base.ItemMod,Karos Lump
divinerpg:heliosisLump,4244,false,divinerpg,net.divinerpg.items.base.ItemMod,Heliosis Lump
divinerpg:arksianeLump,4245,false,divinerpg,net.divinerpg.items.base.ItemMod,Arksiane Lump
divinerpg:teakerDisk,4246,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Teaker Disk
divinerpg:amthirmisDisk,4247,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Amthirmis Disk
divinerpg:darvenDisk,4248,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Darven Disk
divinerpg:cermileDisk,4249,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Cermile Disk
divinerpg:pardimalDisk,4250,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Pardimal Disk
divinerpg:quadroticWardisk,4251,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Quadrotic Wardisk
divinerpg:karosWardisk,4252,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Karos Wardisk
divinerpg:heliosisWrathdisk,4253,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Heliosis Wrathdisk
divinerpg:arksianeWrathdisk,4254,false,divinerpg,net.divinerpg.items.vethea.ItemDisk,Arksiane Wrathdisk
divinerpg:teakerStaff,4255,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Teaker Staff
divinerpg:amthirmisStaff,4256,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Amthirmis Staff
divinerpg:darvenStaff,4257,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Darven Staff
divinerpg:cermileStaff,4258,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Cermile Staff
divinerpg:pardimalStaff,4259,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Pardimal Staff
divinerpg:quadroticWarstaff,4260,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Quadrotic Warstaff
divinerpg:karosWarstaff,4261,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Karos Warstaff
divinerpg:heliosisWrathstaff,4262,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Heliosis Wrathstaff
divinerpg:arksianeWrathstaff,4263,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Arksiane Wrathstaff
divinerpg:honeysuckle,4264,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Honeysuckle
divinerpg:honeychunk,4265,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Honeychunk
divinerpg:dreamCarrot,4266,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Dream Carrot
divinerpg:dreamMelon,4267,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Dream Melon
divinerpg:dreamPie,4268,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Dream Pie
divinerpg:dreamCake,4269,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanFood,Dream Cake
divinerpg:dreamSweets,4270,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanHealingFood,Dream Sweets
divinerpg:dreamSours,4271,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanHealingFood,Dream Sours
divinerpg:acid,4272,false,divinerpg,net.divinerpg.items.base.ItemMod,Acid
divinerpg:bandOfHeivaHunting,4273,false,divinerpg,net.divinerpg.items.base.ItemMod,Band of Heiva Hunting
divinerpg:miner'sAmulet,4274,false,divinerpg,net.divinerpg.items.base.ItemMod,Miner's Amulet
divinerpg:hammerTemplate,4275,false,divinerpg,net.divinerpg.items.base.ItemMod,Hammer Template
divinerpg:backswordTemplate,4276,false,divinerpg,net.divinerpg.items.base.ItemMod,Backsword Template
divinerpg:bowTemplate,4277,false,divinerpg,net.divinerpg.items.base.ItemMod,Bow Template
divinerpg:cannonTemplate,4278,false,divinerpg,net.divinerpg.items.base.ItemMod,Cannon Template
divinerpg:clawTemplate,4279,false,divinerpg,net.divinerpg.items.base.ItemMod,Claw Template
divinerpg:diskTemplate,4280,false,divinerpg,net.divinerpg.items.base.ItemMod,Disk Template
divinerpg:staffTemplate,4281,false,divinerpg,net.divinerpg.items.base.ItemMod,Staff Template
divinerpg:degradedTemplate,4282,false,divinerpg,net.divinerpg.items.base.ItemMod,Degraded Template
divinerpg:finishedTemplate,4283,false,divinerpg,net.divinerpg.items.base.ItemMod,Finished Template
divinerpg:glisteningTemplate,4284,false,divinerpg,net.divinerpg.items.base.ItemMod,Glistening Template
divinerpg:demonizedTemplate,4285,false,divinerpg,net.divinerpg.items.base.ItemMod,Demonized Template
divinerpg:tormentedTemplate,4286,false,divinerpg,net.divinerpg.items.base.ItemMod,Tormented Template
divinerpg:teakerCannon,4287,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Teaker Cannon
divinerpg:amthirmisCannon,4288,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Amthirmis Cannon
divinerpg:darvenCannon,4289,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Darven Cannon
divinerpg:cermileCannon,4290,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Cermile Cannon
divinerpg:pardimalCannon,4291,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Pardimal Cannon
divinerpg:quadroticWarcannon,4292,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Quadrotic Warcannon
divinerpg:karosWarcannon,4293,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Karos Warcannon
divinerpg:heliosisWrathcannon,4294,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Heliosis Wrathcannon
divinerpg:arksianeWrathcannon,4295,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanCannon,Arksiane Wrathcannon
divinerpg:teakerHammer,4296,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Teaker Hammer
divinerpg:amthirmisHammer,4297,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Amthirmis Hammer
divinerpg:darvenHammer,4298,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Darven Hammer
divinerpg:cermileHammer,4299,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Cermile Hammer
divinerpg:pardimalHammer,4300,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Pardimal Hammer
divinerpg:quadroticWarhammer,4301,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Quadrotic Warhammer
divinerpg:karosWarhammer,4302,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Karos Warhammer
divinerpg:heliosisWrathhammer,4303,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Heliosis Wrathhammer
divinerpg:arksianeWrathhammer,4304,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Arksiane Wrathhammer
divinerpg:teakerBacksword,4305,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Teaker Backsword
divinerpg:amthirmisBacksword,4306,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Amthirmis Backsword
divinerpg:darvenBacksword,4307,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Darven Backsword
divinerpg:cermileBacksword,4308,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Cermile Backsword
divinerpg:pardimalBacksword,4309,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Pardimal Backsword
divinerpg:quadroticWarsword,4310,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Quadrotic Warsword
divinerpg:karosWarsword,4311,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Karos Warsword
